customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,tenure-rounded,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,avg_mon_charges,avg_rounded,Contract_type,Phone_service,Internet_service
7016-NVRIC,Male,1,Yes,No,1,2,1,Bank transfer (automatic),90.1,2656.7,No,29.48612653,29.49,FALSE,FALSE,TRUE,TRUE,TRUE,1,2018-03-31,90.09,90.10,1 Year,One Line,Fiber Optic
7017-VFHAY,Female,0,Yes,Yes,2,2,2,Credit card (automatic),115.1,7008.15,No,60.88748914,60.89,TRUE,FALSE,TRUE,TRUE,TRUE,3,2015-08-31,115.10,115.10,2 Year,Two or More Lines,Fiber Optic
7017-VFULY,Female,0,Yes,No,1,0,0,Bank transfer (automatic),20.1,43.15,No,2.146766169,2.15,TRUE,FALSE,TRUE,FALSE,TRUE,1,2020-06-30,20.07,20.10,Month-to-Month,One Line,No Internet Service
7018-FPXHH,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),59.8,3457.45,No,57.81688963,57.82,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-11-30,59.80,59.80,2 Year,One Line,DSL
7018-WBJNK,Male,0,No,Yes,1,2,0,Credit card (automatic),78.3,1033.95,No,13.20498084,13.2,FALSE,FALSE,TRUE,TRUE,TRUE,2,2019-07-31,78.33,78.30,Month-to-Month,One Line,Fiber Optic
7020-OZKXZ,Female,1,No,No,1,2,0,Credit card (automatic),75.5,637.4,No,8.442384106,8.44,TRUE,FALSE,TRUE,TRUE,FALSE,0,2019-12-31,75.52,75.50,Month-to-Month,One Line,Fiber Optic
7021-XSNYE,Male,0,Yes,Yes,0,1,2,Credit card (automatic),49.65,305.55,No,6.15407855,6.15,FALSE,FALSE,FALSE,TRUE,FALSE,3,2020-02-29,49.68,49.70,2 Year,No Phone Service,DSL
7024-OHCCK,Female,1,No,No,2,2,0,Electronic check,93.85,170.85,Yes,1.820458178,1.82,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,93.87,93.90,Month-to-Month,Two or More Lines,Fiber Optic
7025-IWFHT,Male,0,No,No,1,2,1,Electronic check,89.55,3729.75,No,41.64991625,41.65,FALSE,FALSE,TRUE,TRUE,TRUE,0,2017-03-31,89.55,89.50,1 Year,One Line,Fiber Optic
7025-WCBNE,Male,1,No,No,2,1,2,Bank transfer (automatic),59.6,2754,No,46.20805369,46.21,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-10-31,59.60,59.60,2 Year,Two or More Lines,DSL
7026-YMSBE,Male,0,No,No,1,0,1,Mailed check,19.7,625.05,No,31.7284264,31.73,FALSE,FALSE,TRUE,FALSE,TRUE,0,2018-01-31,19.70,19.70,1 Year,One Line,No Internet Service
7028-DVOIQ,Male,1,No,No,2,2,0,Electronic check,99.05,3395.8,Yes,34.2836951,34.28,FALSE,TRUE,TRUE,TRUE,FALSE,0,2017-10-31,99.06,99.10,Month-to-Month,Two or More Lines,Fiber Optic
7029-IJEJK,Female,0,No,No,0,1,1,Bank transfer (automatic),44.1,2369.7,No,53.73469388,53.73,TRUE,FALSE,FALSE,TRUE,FALSE,0,2016-03-31,44.10,44.10,1 Year,No Phone Service,DSL
7029-RPUAV,Male,1,Yes,No,2,2,0,Credit card (automatic),100.45,1622.45,Yes,16.15181682,16.15,FALSE,TRUE,TRUE,TRUE,TRUE,1,2019-04-30,100.46,100.50,Month-to-Month,Two or More Lines,Fiber Optic
7030-FZTFM,Male,0,Yes,Yes,2,2,2,Credit card (automatic),110.9,7922.75,No,71.44048693,71.44,FALSE,FALSE,TRUE,TRUE,TRUE,3,2014-09-30,110.90,110.90,2 Year,Two or More Lines,Fiber Optic
7030-NJVDP,Male,0,Yes,No,1,2,0,Electronic check,89.25,2210.2,No,24.76414566,24.76,FALSE,FALSE,TRUE,TRUE,TRUE,1,2018-08-31,89.26,89.30,Month-to-Month,One Line,Fiber Optic
7032-LMBHI,Female,0,No,No,2,1,1,Bank transfer (automatic),64.65,2347.85,No,36.31631864,36.32,TRUE,FALSE,TRUE,TRUE,TRUE,0,2017-08-31,64.64,64.60,1 Year,Two or More Lines,DSL
7033-CLAMM,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.2,1027.25,No,50.8539604,50.85,TRUE,FALSE,TRUE,FALSE,TRUE,3,2016-06-30,20.20,20.20,2 Year,One Line,No Internet Service
7036-TYDEC,Female,0,No,No,2,2,2,Electronic check,104,7028.5,No,67.58173077,67.58,TRUE,FALSE,TRUE,TRUE,TRUE,0,2015-01-31,104.00,104.00,2 Year,Two or More Lines,Fiber Optic
7036-ZZKBD,Male,0,Yes,No,1,1,0,Credit card (automatic),66.4,2019.8,No,30.4186747,30.42,FALSE,FALSE,TRUE,TRUE,TRUE,1,2018-02-28,66.40,66.40,Month-to-Month,One Line,DSL
7037-MTYVW,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),85.4,3297,No,38.60655738,38.61,FALSE,FALSE,TRUE,TRUE,FALSE,3,2017-06-30,85.39,85.40,2 Year,Two or More Lines,DSL
7041-TXQJH,Female,0,No,No,0,1,0,Credit card (automatic),40.2,1478.85,No,36.78731343,36.79,TRUE,FALSE,FALSE,TRUE,FALSE,0,2017-08-31,40.20,40.20,Month-to-Month,No Phone Service,DSL
7044-YAACC,Male,1,Yes,No,1,2,0,Electronic check,70.2,280.35,No,3.993589744,3.99,FALSE,FALSE,TRUE,TRUE,TRUE,1,2020-05-31,70.26,70.30,Month-to-Month,One Line,Fiber Optic
7047-FWEYA,Female,0,Yes,No,2,2,1,Electronic check,103.15,4594.65,No,44.54338342,44.54,TRUE,FALSE,TRUE,TRUE,TRUE,1,2016-12-31,103.16,103.20,1 Year,Two or More Lines,Fiber Optic
7047-YXDMZ,Male,0,No,No,1,0,0,Mailed check,20,417.7,No,20.885,20.89,FALSE,FALSE,TRUE,FALSE,TRUE,0,2018-12-31,20.00,20.00,Month-to-Month,One Line,No Internet Service
7048-GXDAY,Male,0,No,No,2,2,0,Electronic check,106.4,4040.65,No,37.97603383,37.98,FALSE,FALSE,TRUE,TRUE,TRUE,0,2017-07-31,106.39,106.40,Month-to-Month,Two or More Lines,Fiber Optic
7049-GKVZY,Female,0,No,No,1,1,1,Credit card (automatic),79.85,1387.35,No,17.3744521,17.37,TRUE,FALSE,TRUE,TRUE,TRUE,0,2019-03-31,79.87,79.90,1 Year,One Line,DSL
7054-DMVAS,Male,0,No,No,1,1,2,Bank transfer (automatic),65.3,3512.9,No,53.79632466,53.8,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-03-31,65.30,65.30,2 Year,One Line,DSL
7054-ENNGU,Female,0,Yes,No,1,1,0,Mailed check,50.85,466.6,No,9.176007866,9.18,TRUE,FALSE,TRUE,TRUE,TRUE,1,2019-11-30,50.83,50.80,Month-to-Month,One Line,DSL
7054-LGEQW,Female,0,No,No,1,1,0,Mailed check,45.95,45.95,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,45.95,46.00,Month-to-Month,One Line,DSL
7055-HNEOJ,Male,0,Yes,No,1,1,0,Mailed check,55.8,154.55,No,2.769713262,2.77,FALSE,FALSE,TRUE,TRUE,TRUE,1,2020-06-30,55.79,55.80,Month-to-Month,One Line,DSL
7055-JCGNI,Female,0,No,No,2,2,2,Credit card (automatic),111.95,7795.95,No,69.63778473,69.64,TRUE,FALSE,TRUE,TRUE,TRUE,0,2014-11-30,111.95,111.90,2 Year,Two or More Lines,Fiber Optic
7055-VKGDA,Male,0,No,No,1,2,1,Credit card (automatic),105.4,5643.4,Yes,53.5426945,53.54,FALSE,TRUE,TRUE,TRUE,TRUE,0,2016-03-31,105.41,105.40,1 Year,One Line,Fiber Optic
7056-IMHCC,Male,1,Yes,No,2,2,0,Electronic check,101.9,5549.4,Yes,54.4592738,54.46,FALSE,TRUE,TRUE,TRUE,TRUE,1,2016-02-29,101.90,101.90,Month-to-Month,Two or More Lines,Fiber Optic
7061-OVMIM,Female,0,Yes,Yes,1,0,1,Bank transfer (automatic),19.55,608.5,No,31.12531969,31.13,TRUE,FALSE,TRUE,FALSE,TRUE,3,2018-01-31,19.55,19.50,1 Year,One Line,No Internet Service
7064-FRRSW,Male,1,No,No,2,2,1,Electronic check,99,4744.35,No,47.92272727,47.92,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-09-30,99.01,99.00,1 Year,Two or More Lines,Fiber Optic
7064-JHXCE,Male,0,Yes,Yes,1,0,2,Credit card (automatic),20.05,1263.9,No,63.03740648,63.04,FALSE,FALSE,TRUE,FALSE,TRUE,3,2015-05-31,20.05,20.00,2 Year,One Line,No Internet Service
7065-YUNRY,Female,0,No,No,1,1,0,Mailed check,45.3,45.3,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,45.30,45.30,Month-to-Month,One Line,DSL
7067-KSAZT,Female,1,Yes,No,2,2,1,Electronic check,106.25,6979.8,Yes,65.69223529,65.69,TRUE,TRUE,TRUE,TRUE,TRUE,1,2015-03-31,106.25,106.30,1 Year,Two or More Lines,Fiber Optic
7072-MBHEV,Female,1,Yes,Yes,2,2,0,Credit card (automatic),78.1,864.85,No,11.07362356,11.07,TRUE,FALSE,TRUE,TRUE,TRUE,3,2019-09-30,78.13,78.10,Month-to-Month,Two or More Lines,Fiber Optic
7073-QETQY,Male,0,Yes,Yes,1,0,1,Electronic check,20.35,1359.5,No,66.80589681,66.81,FALSE,FALSE,TRUE,FALSE,TRUE,3,2015-02-28,20.35,20.30,1 Year,One Line,No Internet Service
7074-IEVOJ,Female,1,No,No,2,2,0,Electronic check,79.4,205.05,Yes,2.582493703,2.58,TRUE,TRUE,TRUE,TRUE,FALSE,0,2020-06-30,79.48,79.50,Month-to-Month,Two or More Lines,Fiber Optic
7074-STDCN,Male,0,No,No,0,1,0,Electronic check,40.6,1494.5,No,36.81034483,36.81,FALSE,FALSE,FALSE,TRUE,FALSE,0,2017-08-31,40.60,40.60,Month-to-Month,No Phone Service,DSL
7075-BNDVQ,Female,0,No,No,0,1,0,Mailed check,35,135.75,No,3.878571429,3.88,TRUE,FALSE,FALSE,TRUE,FALSE,0,2020-05-31,34.99,35.00,Month-to-Month,No Phone Service,DSL
7077-XJMET,Male,0,Yes,No,1,1,0,Electronic check,74.15,741.4,No,9.998651382,10,FALSE,FALSE,TRUE,TRUE,FALSE,1,2019-11-30,74.14,74.10,Month-to-Month,One Line,DSL
7078-NVFAM,Female,0,Yes,Yes,0,1,0,Electronic check,35.15,1051.05,No,29.90184922,29.9,TRUE,FALSE,FALSE,TRUE,FALSE,3,2018-03-31,35.15,35.20,Month-to-Month,No Phone Service,DSL
7079-QRCBC,Female,0,No,No,2,2,0,Electronic check,98.75,2407.3,Yes,24.37772152,24.38,TRUE,TRUE,TRUE,TRUE,TRUE,0,2018-08-31,98.74,98.70,Month-to-Month,Two or More Lines,Fiber Optic
7080-TNUWP,Male,0,Yes,No,2,2,1,Bank transfer (automatic),95,6602.9,No,69.50421053,69.5,FALSE,FALSE,TRUE,TRUE,TRUE,1,2014-11-30,95.01,95.00,1 Year,Two or More Lines,Fiber Optic
7083-MIOPC,Female,0,No,No,1,0,2,Credit card (automatic),20.25,1566.9,No,77.37777778,77.38,TRUE,FALSE,TRUE,FALSE,TRUE,0,2014-03-31,20.25,20.20,2 Year,One Line,No Internet Service
7083-YNSKY,Female,0,No,No,2,0,0,Credit card (automatic),25.4,399.6,Yes,15.73228346,15.73,TRUE,TRUE,TRUE,FALSE,TRUE,0,2019-05-31,25.40,25.40,Month-to-Month,Two or More Lines,No Internet Service
7088-FBAWU,Female,0,Yes,Yes,1,1,0,Mailed check,74.55,1215.8,No,16.30851777,16.31,TRUE,FALSE,TRUE,TRUE,TRUE,3,2019-04-30,74.54,74.50,Month-to-Month,One Line,DSL
7089-IVVAZ,Female,0,No,No,2,2,0,Bank transfer (automatic),103.35,847.3,Yes,8.198355104,8.2,TRUE,TRUE,TRUE,TRUE,TRUE,0,2019-12-31,103.33,103.30,Month-to-Month,Two or More Lines,Fiber Optic
7089-RKVSZ,Male,0,Yes,Yes,2,0,1,Mailed check,24.4,203.95,No,8.358606557,8.36,FALSE,FALSE,TRUE,FALSE,FALSE,3,2019-12-31,24.40,24.40,1 Year,Two or More Lines,No Internet Service
7089-XXAYG,Male,0,Yes,No,0,1,1,Credit card (automatic),38.1,970.4,No,25.46981627,25.47,FALSE,FALSE,FALSE,TRUE,FALSE,1,2018-07-31,38.10,38.10,1 Year,No Phone Service,DSL
7094-MSZAO,Male,0,Yes,Yes,1,0,0,Credit card (automatic),20.05,218.5,No,10.89775561,10.9,FALSE,FALSE,TRUE,FALSE,TRUE,3,2019-10-31,20.05,20.00,Month-to-Month,One Line,No Internet Service
7096-UCLNH,Male,0,No,No,1,0,0,Mailed check,20.05,20.05,No,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,0,2020-07-31,20.05,20.10,Month-to-Month,One Line,No Internet Service
7096-ZNBZI,Female,0,Yes,No,2,0,2,Credit card (automatic),26.45,1914.5,No,72.38185255,72.38,TRUE,FALSE,TRUE,FALSE,TRUE,1,2014-08-31,26.45,26.50,2 Year,Two or More Lines,No Internet Service
7100-FQPRV,Male,0,Yes,Yes,2,1,1,Credit card (automatic),71.9,3173.35,No,44.13560501,44.14,FALSE,FALSE,TRUE,TRUE,TRUE,3,2016-12-31,71.89,71.90,1 Year,Two or More Lines,DSL
7101-HRBLJ,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),83.7,6096.9,No,72.84229391,72.84,TRUE,FALSE,TRUE,TRUE,TRUE,3,2014-08-31,83.70,83.70,2 Year,One Line,DSL
7102-JJVTX,Female,0,Yes,Yes,1,1,1,Mailed check,48.6,422.3,No,8.689300412,8.69,TRUE,FALSE,TRUE,TRUE,TRUE,3,2019-12-31,48.60,48.60,1 Year,One Line,DSL
7103-IPXPJ,Male,0,Yes,No,2,2,1,Electronic check,99.4,5059.75,No,50.90291751,50.9,FALSE,FALSE,TRUE,TRUE,TRUE,1,2016-06-30,99.41,99.40,1 Year,Two or More Lines,Fiber Optic
7103-ZGVNT,Female,0,Yes,Yes,2,1,1,Credit card (automatic),73.7,4885.85,No,66.29375848,66.29,TRUE,FALSE,TRUE,TRUE,TRUE,3,2015-02-28,73.70,73.70,1 Year,Two or More Lines,DSL
7105-BENQF,Male,0,No,Yes,1,1,1,Mailed check,64.85,950.75,No,14.66075559,14.66,FALSE,FALSE,TRUE,TRUE,TRUE,2,2019-06-30,64.85,64.90,1 Year,One Line,DSL
7105-MXJLL,Female,1,Yes,No,1,1,1,Mailed check,60.7,1597.4,No,26.31630972,26.32,TRUE,FALSE,TRUE,TRUE,TRUE,1,2018-06-30,60.69,60.70,1 Year,One Line,DSL
7107-UBYKY,Female,0,Yes,Yes,2,0,0,Electronic check,25.75,882.55,No,34.27378641,34.27,TRUE,FALSE,TRUE,FALSE,TRUE,3,2017-10-31,25.75,25.80,Month-to-Month,Two or More Lines,No Internet Service
7108-DGVUU,Female,1,Yes,No,2,1,1,Bank transfer (automatic),71.7,1497.05,No,20.87935844,20.88,TRUE,FALSE,TRUE,TRUE,TRUE,1,2018-12-31,71.70,71.70,1 Year,Two or More Lines,DSL
7109-CQYUZ,Male,0,No,No,2,1,2,Mailed check,89.25,4652.4,No,52.12773109,52.13,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-04-30,89.25,89.20,2 Year,Two or More Lines,DSL
7109-MFBYV,Male,0,No,No,1,1,0,Electronic check,45.45,1233.15,No,27.1320132,27.13,FALSE,FALSE,TRUE,TRUE,FALSE,0,2018-05-31,45.45,45.50,Month-to-Month,One Line,DSL
7110-BDTWG,Female,0,Yes,No,0,1,2,Electronic check,47.05,3263.6,No,69.36450584,69.36,TRUE,FALSE,FALSE,TRUE,FALSE,1,2014-11-30,47.05,47.10,2 Year,No Phone Service,DSL
7112-OPOTK,Male,0,No,No,1,2,0,Electronic check,68.25,2171.15,Yes,31.81172161,31.81,FALSE,TRUE,TRUE,TRUE,TRUE,0,2018-01-31,68.25,68.30,Month-to-Month,One Line,Fiber Optic
7113-HIPFI,Male,0,Yes,Yes,1,1,2,Mailed check,65.85,4097.05,No,62.21791951,62.22,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-06-30,65.85,65.80,2 Year,One Line,DSL
7114-AEOZE,Female,0,No,No,1,0,2,Bank transfer (automatic),19.85,1128.1,No,56.83123426,56.83,TRUE,FALSE,TRUE,FALSE,TRUE,0,2015-12-31,19.85,19.90,2 Year,One Line,No Internet Service
7115-IRDHS,Female,0,Yes,No,2,0,2,Bank transfer (automatic),24.65,1830.05,No,74.24137931,74.24,TRUE,FALSE,TRUE,FALSE,TRUE,1,2014-06-30,24.65,24.70,2 Year,Two or More Lines,No Internet Service
7120-RFMVS,Male,0,No,No,2,2,0,Electronic check,84.5,84.5,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,84.50,84.50,Month-to-Month,Two or More Lines,Fiber Optic
7123-WQUHX,Male,0,No,No,2,2,1,Bank transfer (automatic),95,3605.6,No,37.95368421,37.95,FALSE,FALSE,TRUE,TRUE,TRUE,0,2017-07-31,95.01,95.00,1 Year,Two or More Lines,Fiber Optic
7124-UGSUR,Female,1,Yes,No,2,2,1,Credit card (automatic),104.4,6405,Yes,61.35057471,61.35,TRUE,TRUE,TRUE,TRUE,TRUE,1,2015-07-31,104.40,104.40,1 Year,Two or More Lines,Fiber Optic
7126-RBHSD,Female,0,Yes,No,2,2,0,Electronic check,78.9,1348.95,No,17.09695817,17.1,TRUE,FALSE,TRUE,TRUE,TRUE,1,2019-03-31,78.89,78.90,Month-to-Month,Two or More Lines,Fiber Optic
7128-GGCNO,Male,0,No,No,2,2,0,Bank transfer (automatic),72.8,3249.4,No,44.63461538,44.63,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-12-31,72.81,72.80,Month-to-Month,Two or More Lines,Fiber Optic
7129-ACFOG,Female,0,No,No,2,1,0,Electronic check,53.8,283.95,No,5.277881041,5.28,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-03-31,53.78,53.80,Month-to-Month,Two or More Lines,DSL
7129-AZJDE,Male,0,Yes,Yes,1,2,1,Bank transfer (automatic),78.95,2647.2,No,33.53008233,33.53,FALSE,FALSE,TRUE,TRUE,TRUE,3,2017-11-30,78.95,79.00,1 Year,One Line,Fiber Optic
7129-CAKJW,Female,0,No,No,2,2,0,Bank transfer (automatic),80.05,1345.65,No,16.81011868,16.81,TRUE,FALSE,TRUE,TRUE,TRUE,0,2019-04-30,80.05,80.10,Month-to-Month,Two or More Lines,Fiber Optic
7130-CTCUS,Male,1,Yes,No,1,1,0,Bank transfer (automatic),54.55,825.1,No,15.12557287,15.13,FALSE,FALSE,TRUE,TRUE,TRUE,1,2019-05-31,54.53,54.50,Month-to-Month,One Line,DSL
7130-VTEWQ,Female,1,No,No,2,2,0,Electronic check,75.75,606.25,Yes,8.00330033,8,TRUE,TRUE,TRUE,TRUE,TRUE,0,2019-12-31,75.78,75.80,Month-to-Month,Two or More Lines,Fiber Optic
7130-YXBRO,Male,0,Yes,No,2,2,0,Bank transfer (automatic),111.45,5315.1,No,47.69044415,47.69,FALSE,FALSE,TRUE,TRUE,FALSE,1,2016-09-30,111.45,111.50,Month-to-Month,Two or More Lines,Fiber Optic
7131-ZQZNK,Female,0,Yes,Yes,0,1,2,Credit card (automatic),59.85,3590.2,No,59.98663325,59.99,TRUE,FALSE,FALSE,TRUE,FALSE,3,2015-09-30,59.85,59.80,2 Year,No Phone Service,DSL
7133-VBDCG,Female,0,No,No,1,2,0,Bank transfer (automatic),79.85,2015.35,Yes,25.2391985,25.24,TRUE,TRUE,TRUE,TRUE,TRUE,0,2018-07-31,79.85,79.80,Month-to-Month,One Line,Fiber Optic
7134-HBPBS,Female,1,No,No,2,2,2,Bank transfer (automatic),108.1,7774.05,No,71.91535615,71.92,TRUE,FALSE,TRUE,TRUE,TRUE,0,2014-09-30,108.09,108.10,2 Year,Two or More Lines,Fiber Optic
7134-MJPDY,Female,1,No,No,2,2,1,Credit card (automatic),102.85,6976.75,No,67.8342246,67.83,TRUE,FALSE,TRUE,TRUE,TRUE,0,2015-01-31,102.86,102.90,1 Year,Two or More Lines,Fiber Optic
7136-IHZJA,Female,0,Yes,Yes,1,1,0,Mailed check,71.35,2847.2,No,39.90469516,39.9,TRUE,FALSE,TRUE,TRUE,FALSE,3,2017-05-31,71.36,71.40,Month-to-Month,One Line,DSL
7136-RVDTZ,Male,1,No,No,0,1,1,Electronic check,45.25,3264.45,Yes,72.14254144,72.14,FALSE,TRUE,FALSE,TRUE,FALSE,0,2014-08-31,45.25,45.30,1 Year,No Phone Service,DSL
7137-NAXML,Male,0,No,No,1,0,1,Bank transfer (automatic),20.15,405.6,No,20.12903226,20.13,FALSE,FALSE,TRUE,FALSE,TRUE,0,2018-12-31,20.15,20.10,1 Year,One Line,No Internet Service
7137-RYLPP,Male,1,Yes,No,2,2,0,Electronic check,85.7,3171.15,Yes,37.00291715,37,FALSE,TRUE,TRUE,TRUE,TRUE,1,2017-07-31,85.71,85.70,Month-to-Month,Two or More Lines,Fiber Optic
7138-GIRSH,Male,0,No,No,2,1,2,Bank transfer (automatic),69.5,3418.2,No,49.18273381,49.18,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-07-31,69.50,69.50,2 Year,Two or More Lines,DSL
7139-JZFVG,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),60.5,3694.45,No,61.06528926,61.07,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-07-31,60.50,60.50,2 Year,One Line,DSL
7140-ADSMJ,Male,0,No,No,1,0,0,Credit card (automatic),20.45,162.3,No,7.936430318,7.94,FALSE,FALSE,TRUE,FALSE,TRUE,0,2020-01-31,20.44,20.40,Month-to-Month,One Line,No Internet Service
7142-HVGBG,Male,1,Yes,No,2,2,0,Electronic check,103,4414.3,Yes,42.85728155,42.86,FALSE,TRUE,TRUE,TRUE,TRUE,1,2017-02-28,102.99,103.00,Month-to-Month,Two or More Lines,Fiber Optic
7143-BQIBA,Male,0,No,No,1,1,0,Bank transfer (automatic),62.25,612.95,No,9.846586345,9.85,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-11-30,62.23,62.20,Month-to-Month,One Line,DSL
7145-FEJWU,Female,0,No,Yes,2,2,0,Electronic check,105.3,1275.65,No,12.11443495,12.11,TRUE,FALSE,TRUE,TRUE,TRUE,2,2019-08-31,105.34,105.30,Month-to-Month,Two or More Lines,Fiber Optic
7147-AYBAA,Male,0,No,No,1,2,0,Mailed check,70.35,2552.9,No,36.28855721,36.29,FALSE,FALSE,TRUE,TRUE,TRUE,0,2017-08-31,70.35,70.30,Month-to-Month,One Line,Fiber Optic
7148-XZPHA,Male,0,Yes,Yes,1,2,0,Electronic check,79.4,4238.45,No,53.38098237,53.38,FALSE,FALSE,TRUE,TRUE,TRUE,3,2016-03-31,79.40,79.40,Month-to-Month,One Line,Fiber Optic
7153-CHRBV,Female,0,Yes,Yes,1,1,1,Mailed check,59.3,3274.35,No,55.21669477,55.22,TRUE,FALSE,TRUE,TRUE,TRUE,3,2016-01-31,59.30,59.30,1 Year,One Line,DSL
7153-OANIO,Male,0,No,No,1,2,0,Electronic check,69.95,69.95,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,69.95,70.00,Month-to-Month,One Line,Fiber Optic
7156-MHUGY,Male,1,No,No,1,2,0,Electronic check,90.5,1201.15,Yes,13.27237569,13.27,FALSE,TRUE,TRUE,TRUE,TRUE,0,2019-07-31,90.52,90.50,Month-to-Month,One Line,Fiber Optic
7156-MXBJE,Female,0,No,No,2,1,1,Credit card (automatic),85.1,3662.25,No,43.0346651,43.03,TRUE,FALSE,TRUE,TRUE,TRUE,0,2017-01-31,85.11,85.10,1 Year,Two or More Lines,DSL
7157-SMCFK,Male,0,No,Yes,1,0,2,Mailed check,19.75,1124.2,No,56.92151899,56.92,FALSE,FALSE,TRUE,FALSE,TRUE,2,2015-12-31,19.75,19.80,2 Year,One Line,No Internet Service
7159-FVYPK,Female,0,Yes,Yes,2,1,0,Bank transfer (automatic),69.15,235,No,3.398409255,3.4,TRUE,FALSE,TRUE,TRUE,TRUE,3,2020-05-31,69.12,69.10,Month-to-Month,Two or More Lines,DSL
7159-NOKYQ,Male,0,Yes,No,2,2,2,Electronic check,93.15,6368.2,No,68.36500268,68.37,FALSE,FALSE,TRUE,TRUE,TRUE,1,2014-12-31,93.14,93.10,2 Year,Two or More Lines,Fiber Optic
7161-DFHUF,Female,0,Yes,No,2,0,2,Mailed check,23.85,1672.1,No,70.10901468,70.11,TRUE,FALSE,TRUE,FALSE,TRUE,1,2014-10-31,23.85,23.80,2 Year,Two or More Lines,No Internet Service
7162-WPHPM,Male,0,Yes,Yes,2,1,2,Credit card (automatic),71.6,4230.25,No,59.08170391,59.08,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-09-30,71.60,71.60,2 Year,Two or More Lines,DSL
7163-OCEQI,Male,0,Yes,Yes,2,1,1,Mailed check,78.65,1663.75,No,21.15384615,21.15,FALSE,FALSE,TRUE,TRUE,TRUE,3,2018-11-30,78.66,78.70,1 Year,Two or More Lines,DSL
7164-BPTUT,Male,0,No,Yes,2,1,2,Mailed check,89.55,5012.35,No,55.97264098,55.97,FALSE,FALSE,TRUE,TRUE,TRUE,2,2016-01-31,89.55,89.60,2 Year,Two or More Lines,DSL
7167-PCEYD,Male,0,No,No,1,0,2,Mailed check,19.8,1311.3,No,66.22727273,66.23,FALSE,FALSE,TRUE,FALSE,TRUE,0,2015-02-28,19.80,19.80,2 Year,One Line,No Internet Service
7168-HDQHG,Female,0,Yes,Yes,1,0,0,Bank transfer (automatic),19.2,702.9,No,36.609375,36.61,TRUE,FALSE,TRUE,FALSE,TRUE,3,2017-08-31,19.20,19.20,Month-to-Month,One Line,No Internet Service
7169-YWAMK,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),68.4,4855.35,No,70.98464912,70.98,FALSE,FALSE,TRUE,TRUE,TRUE,3,2014-10-31,68.40,68.40,2 Year,One Line,DSL
7173-TETGO,Female,1,Yes,No,2,2,2,Bank transfer (automatic),78.5,5602.25,No,71.36624204,71.37,TRUE,FALSE,TRUE,TRUE,TRUE,1,2014-09-30,78.50,78.50,2 Year,Two or More Lines,Fiber Optic
7175-NTIXE,Female,0,No,No,1,1,0,Credit card (automatic),76.15,1992.95,No,26.17137229,26.17,TRUE,FALSE,TRUE,TRUE,FALSE,0,2018-06-30,76.15,76.20,Month-to-Month,One Line,DSL
7176-WIONM,Female,0,Yes,No,0,1,0,Bank transfer (automatic),49.85,617.15,No,12.38014042,12.38,TRUE,FALSE,FALSE,TRUE,FALSE,1,2019-08-31,49.85,49.90,Month-to-Month,No Phone Service,DSL
7176-WRTNX,Male,0,No,No,2,2,2,Bank transfer (automatic),114.95,7711.25,No,67.08351457,67.08,FALSE,FALSE,TRUE,TRUE,TRUE,0,2015-01-31,114.96,115.00,2 Year,Two or More Lines,Fiber Optic
7180-PISOG,Male,0,Yes,Yes,2,2,0,Electronic check,74.5,74.5,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,3,2020-07-31,74.50,74.50,Month-to-Month,Two or More Lines,Fiber Optic
7181-BQYBV,Female,0,Yes,Yes,2,2,0,Electronic check,102.45,102.45,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,3,2020-07-31,102.45,102.50,Month-to-Month,Two or More Lines,Fiber Optic
